Region	Group	max_MAF	Pvalue	Pvalue_Burden	Pvalue_SKAT	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
DEFB125	lof	1e-04	0.752416426152508	0.996629905056631	0.563985978719242	6.28684545441267e-05	0.0148843343982472	208	15	193	5	5
DEFB125	lof	0.001	0.752416426152508	0.996629905056631	0.563985978719242	6.28684545441267e-05	0.0148843343982472	208	15	193	5	5
DEFB125	lof	0.01	0.752416426152508	0.996629905056631	0.563985978719242	6.28684545441267e-05	0.0148843343982472	208	15	193	5	5
DEFB125	missense;lof	1e-04	0.752416426152508	0.996629905056631	0.563985978719242	6.28684545441267e-05	0.0148843343982472	208	15	193	5	5
DEFB125	missense;lof	0.001	0.752416426152508	0.996629905056631	0.563985978719242	6.28684545441267e-05	0.0148843343982472	208	15	193	5	5
DEFB125	missense;lof	0.01	0.752416426152508	0.996629905056631	0.563985978719242	6.28684545441267e-05	0.0148843343982472	208	15	193	5	5
DEFB125	missense;lof;synonymous	1e-04	0.752416426152508	0.996629905056631	0.563985978719242	6.28684545441267e-05	0.0148843343982472	208	15	193	5	5
DEFB125	missense;lof;synonymous	0.001	0.752416426152508	0.996629905056631	0.563985978719242	6.28684545441267e-05	0.0148843343982472	208	15	193	5	5
DEFB125	missense;lof;synonymous	0.01	0.752416426152508	0.996629905056631	0.563985978719242	6.28684545441267e-05	0.0148843343982472	208	15	193	5	5
DEFB125	Cauchy	NA	0.752416426152508	0.996629905056631	0.563985978719242	NA	NA	NA	NA	NA	NA	NA
DEFB126	lof	1e-04	0.445829927285597	0.445829927285597	0.445829927285597	-0.017763369851509	0.0232997199720053	41	2	39	0	13
DEFB126	lof	0.001	0.413064340589947	0.275683825479574	0.609882529380192	-0.00915807440062222	0.00840139009784673	354	20	334	3	13
DEFB126	lof	0.01	0.413064340589947	0.275683825479574	0.609882529380192	-0.00915807440062222	0.00840139009784673	354	20	334	3	13
DEFB126	missense;lof	1e-04	0.445829927285597	0.445829927285597	0.445829927285597	-0.017763369851509	0.0232997199720053	41	2	39	0	13
DEFB126	missense;lof	0.001	0.413064340589947	0.275683825479574	0.609882529380192	-0.00915807440062222	0.00840139009784673	354	20	334	3	13
DEFB126	missense;lof	0.01	0.413064340589947	0.275683825479574	0.609882529380192	-0.00915807440062222	0.00840139009784673	354	20	334	3	13
DEFB126	missense;lof;synonymous	1e-04	0.445829927285597	0.445829927285597	0.445829927285597	-0.017763369851509	0.0232997199720053	41	2	39	0	13
DEFB126	missense;lof;synonymous	0.001	0.413064340589947	0.275683825479574	0.609882529380192	-0.00915807440062222	0.00840139009784673	354	20	334	3	13
DEFB126	missense;lof;synonymous	0.01	0.413064340589947	0.275683825479574	0.609882529380192	-0.00915807440062222	0.00840139009784673	354	20	334	3	13
DEFB126	Cauchy	NA	0.423813416484365	0.322376519282656	0.557445674198878	NA	NA	NA	NA	NA	NA	NA
DEFB127	lof	1e-04	0.910730427432436	0.910730427432436	0.910730427432436	0.00500477655462775	0.0446387673552202	12	1	11	0	4
DEFB127	lof	0.001	0.910730427432436	0.910730427432436	0.910730427432436	0.00500477655462775	0.0446387673552202	12	1	11	0	4
DEFB127	lof	0.01	0.910730427432436	0.910730427432436	0.910730427432436	0.00500477655462775	0.0446387673552202	12	1	11	0	4
DEFB127	missense;lof	1e-04	0.910730427432436	0.910730427432436	0.910730427432436	0.00500477655462775	0.0446387673552202	12	1	11	0	4
DEFB127	missense;lof	0.001	0.910730427432436	0.910730427432436	0.910730427432436	0.00500477655462775	0.0446387673552202	12	1	11	0	4
DEFB127	missense;lof	0.01	0.910730427432436	0.910730427432436	0.910730427432436	0.00500477655462775	0.0446387673552202	12	1	11	0	4
DEFB127	missense;lof;synonymous	1e-04	0.910730427432436	0.910730427432436	0.910730427432436	0.00500477655462775	0.0446387673552202	12	1	11	0	4
DEFB127	missense;lof;synonymous	0.001	0.910730427432436	0.910730427432436	0.910730427432436	0.00500477655462775	0.0446387673552202	12	1	11	0	4
DEFB127	missense;lof;synonymous	0.01	0.910730427432436	0.910730427432436	0.910730427432436	0.00500477655462775	0.0446387673552202	12	1	11	0	4
