Region	Group	max_MAF	Pvalue	Pvalue_Burden	Pvalue_SKAT	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
ENSG00000188992	damaging_missense	1e-04	0.438393346179585	0.327668618865679	0.433161617561403	0.0226699564342947	0.0231604810364913	47	5	42	1	14
ENSG00000188992	damaging_missense	0.001	0.438393346179585	0.327668618865679	0.433161617561403	0.0226699564342947	0.0231604810364913	47	5	42	1	14
ENSG00000188992	damaging_missense	0.01	0.438393346179585	0.327668618865679	0.433161617561403	0.0226699564342947	0.0231604810364913	47	5	42	1	14
ENSG00000188992	pLoF	1e-04	0.624752067065516	0.624752067065516	0.624752067065516	-0.0161732950161653	0.0330656620534922	24	1	23	0	8
ENSG00000188992	pLoF	0.001	0.624752067065516	0.624752067065516	0.624752067065516	-0.0161732950161653	0.0330656620534922	24	1	23	0	8
ENSG00000188992	pLoF	0.01	0.624752067065516	0.624752067065516	0.624752067065516	-0.0161732950161653	0.0330656620534922	24	1	23	0	8
ENSG00000188992	synonymous	1e-04	0.376956427082351	0.899945546724512	0.260903061707316	0.0017491358938939	0.0139118270362143	130	9	121	2	27
ENSG00000188992	synonymous	0.001	0.534384482121163	0.626143767175753	0.373692315302274	-0.00498409874027373	0.0102308926673773	239	15	224	3	27
ENSG00000188992	synonymous	0.01	0.534384482121163	0.626143767175753	0.373692315302274	-0.00498409874027373	0.0102308926673773	239	15	224	3	27
ENSG00000188992	pLoF;damaging_missense	1e-04	0.719475899088207	0.602263096841503	0.804085647737944	0.0098976492113458	0.0189919820114894	71	6	65	1	22
ENSG00000188992	pLoF;damaging_missense	0.001	0.719475899088207	0.602263096841503	0.804085647737944	0.0098976492113458	0.0189919820114894	71	6	65	1	22
ENSG00000188992	pLoF;damaging_missense	0.01	0.719475899088207	0.602263096841503	0.804085647737944	0.0098976492113458	0.0189919820114894	71	6	65	1	22
