Region	Group	max_MAF	Pvalue	Pvalue_Burden	Pvalue_SKAT	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
ENSG00000178591	damaging_missense	1e-04	0.661003567881704	0.661003567881704	0.661003567881704	-0.0477158838938744	0.108809203679344	1	0	1	0	1
ENSG00000178591	damaging_missense	0.001	0.661003567881704	0.661003567881704	0.661003567881704	-0.0477158838938744	0.108809203679344	1	0	1	0	1
ENSG00000178591	damaging_missense	0.01	0.661003567881704	0.661003567881704	0.661003567881704	-0.0477158838938744	0.108809203679344	1	0	1	0	1
ENSG00000178591	pLoF	1e-04	0.769970378303973	0.937565385429268	0.584310985136498	0.000862849687280842	0.0110155412972779	205	15	190	5	4
ENSG00000178591	pLoF	0.001	0.769970378303973	0.937565385429268	0.584310985136498	0.000862849687280842	0.0110155412972779	205	15	190	5	4
ENSG00000178591	pLoF	0.01	0.769970378303973	0.937565385429268	0.584310985136498	0.000862849687280842	0.0110155412972779	205	15	190	5	4
ENSG00000178591	synonymous	1e-04	0.0189223798700174	0.0121687602447893	0.0711511964102627	0.0316898978661195	0.0126394952661193	150	19	131	3	31
ENSG00000178591	synonymous	0.001	0.330137163355255	0.228663107739613	0.516866267769838	0.00776953022336674	0.00645411786426432	575	51	524	4	31
ENSG00000178591	synonymous	0.01	0.330137163355255	0.228663107739613	0.516866267769838	0.00776953022336674	0.00645411786426432	575	51	524	4	31
ENSG00000178591	damaging_missense;pLoF;synonymous	1e-04	0.162349030171439	0.0950152597593514	0.293518069104818	0.0138227133055116	0.00827947583976009	356	34	322	8	36
ENSG00000178591	damaging_missense;pLoF;synonymous	0.001	0.449120015014119	0.291654987893658	0.683567387488792	0.00585786233740748	0.00555511957738487	781	66	715	9	36
ENSG00000178591	damaging_missense;pLoF;synonymous	0.01	0.449120015014119	0.291654987893658	0.683567387488792	0.00585786233740748	0.00555511957738487	781	66	715	9	36
ENSG00000178591	Cauchy	NA	0.214467090427839	0.200538102661633	0.466312145692955	NA	NA	NA	NA	NA	NA	NA
ENSG00000125788	damaging_missense	1e-04	0.317587084328695	0.355466091770516	0.211705085292137	-0.0204988141461208	0.0221839311910359	46	2	44	2	8
ENSG00000125788	damaging_missense	0.001	0.306962931779033	0.204971320302748	0.358375064441374	-0.012175085586967	0.00960547900797101	269	14	255	4	8
ENSG00000125788	damaging_missense	0.01	0.306962931779033	0.204971320302748	0.358375064441374	-0.012175085586967	0.00960547900797101	269	14	255	4	8
ENSG00000125788	pLoF	1e-04	0.456841164213996	0.456841164213996	0.456841164213996	-0.0447462187274812	0.0601380491576343	6	0	6	0	4
ENSG00000125788	pLoF	0.001	0.456841164213996	0.456841164213996	0.456841164213996	-0.0447462187274812	0.0601380491576343	6	0	6	0	4
ENSG00000125788	pLoF	0.01	0.456841164213996	0.456841164213996	0.456841164213996	-0.0447462187274812	0.0601380491576343	6	0	6	0	4
ENSG00000125788	synonymous	1e-04	0.156669631866491	0.0927469348584437	0.487000881660821	0.0200600839848244	0.0119328389156226	180	18	162	6	17
ENSG00000125788	synonymous	0.001	0.746571529822812	0.912942726723051	0.587670619559017	-0.000750064742959293	0.0068607136103613	794	57	737	9	17
ENSG00000125788	synonymous	0.01	0.746571529822812	0.912942726723051	0.587670619559017	-0.000750064742959293	0.0068607136103613	794	57	737	9	17
ENSG00000125788	damaging_missense;pLoF;synonymous	1e-04	0.540443279992872	0.367680622251912	0.357448406012603	0.00932883080537702	0.0103558584459083	232	20	212	8	29
ENSG00000125788	damaging_missense;pLoF;synonymous	0.001	0.685086735237483	0.494177392391645	0.574283465556472	-0.00387341873524704	0.00566554523212121	1069	71	998	13	29
ENSG00000125788	damaging_missense;pLoF;synonymous	0.01	0.685086735237483	0.494177392391645	0.574283465556472	-0.00387341873524704	0.00566554523212121	1069	71	998	13	29
ENSG00000125788	Cauchy	NA	0.475982719375349	0.493513992370401	0.444376316275383	NA	NA	NA	NA	NA	NA	NA
ENSG00000088782	damaging_missense	1e-04	0.931548340300423	0.931548340300423	0.931548340300423	-0.00348781310593495	0.0406046235699297	14	1	13	0	6
ENSG00000088782	damaging_missense	0.001	0.931548340300423	0.931548340300423	0.931548340300423	-0.00348781310593495	0.0406046235699297	14	1	13	0	6
ENSG00000088782	damaging_missense	0.01	0.931548340300423	0.931548340300423	0.931548340300423	-0.00348781310593495	0.0406046235699297	14	1	13	0	6
ENSG00000088782	synonymous	1e-04	0.344005492374897	0.405798493288887	0.226540898234168	0.0142981209707579	0.0171995043353814	82	8	74	3	10
ENSG00000088782	synonymous	0.001	0.807664860024619	0.804142507407211	0.667416194049738	0.00224892306443518	0.00906862100701763	294	23	271	4	10
ENSG00000088782	synonymous	0.01	0.807664860024619	0.804142507407211	0.667416194049738	0.00224892306443518	0.00906862100701763	294	23	271	4	10
ENSG00000088782	damaging_missense;pLoF;synonymous	1e-04	0.435701414582814	0.464134154842851	0.2990014174805	0.0115960818197408	0.015840421720423	96	9	87	3	16
ENSG00000088782	damaging_missense;pLoF;synonymous	0.001	0.836118650891164	0.823370586466686	0.702463530636964	0.00197692982636727	0.00885674006644149	308	24	284	4	16
ENSG00000088782	damaging_missense;pLoF;synonymous	0.01	0.836118650891164	0.823370586466686	0.702463530636964	0.00197692982636727	0.00885674006644149	308	24	284	4	16
ENSG00000088782	Cauchy	NA	0.861915447955682	0.86156509447217	0.823001514759042	NA	NA	NA	NA	NA	NA	NA
