CHR GENE Pval Pval_0.00 Pval_0.01 Pval_0.04 Pval_0.09 Pval_0.025 Pval_0.50 Pval_1.00
chr21 RBM11 0.167276713170584 0.0967058450928192 0.0999929535686472 0.110942341985499 0.132593050634855 0.217880477944709 0.370768035992476 0.807904622121528
chr21 HSPA13 0.652047376344016 0.458066639438151 0.463213412307066 0.478326745941659 0.501679068229146 0.557010552319192 0.61392889179522 0.659268465779886
chr21 SAMSN1 0.00773801333426505 0.00422631799598859 0.00445756964804084 0.00531741213581582 0.00749948015514691 0.0256137491909968 0.101520475425007 0.469562518959975
chr21 NRIP1 0.0965450540400752 0.190479373261584 0.175242879597352 0.128912779678576 0.090072148904856 0.0537411623149195 0.0474967359367345 0.0478249200334352
chr21 USP25 0.670462853287726 0.920152521673118 0.941820401049812 0.940270309402979 0.939920902516337 0.956695180089686 0.723083557721837 0.455049688583303
chr21 C21orf91 0.187985589605807 0.109388282054983 0.111397692608494 0.118102651498695 0.131152463755652 0.17775467194172 0.247200037191055 0.368157983439746
chr21 TMPRSS15 0.56083698902251 0.356628556448106 0.516395161882101 0.493793601223737 0.50026233732757 0.657448394185139 1 1
chr21 NCAM2 0.832949337473889 0.96290766072888 0.966633778711081 0.973971131098178 0.991641106135999 1 1 0.628379159882362
chr21 MRPL39 0.132553520963752 0.0890974709383288 0.0915135093276834 0.0990238864442593 0.112057944017679 0.153208962102507 0.20713491074391 0.278979108349862
chr21 CYYR1 0.36279321986468 0.324037193673333 0.321808991737587 0.314975362682351 0.302836384219826 0.263474976464378 0.232243536466517 0.225440532768461
chr21 ADAMTS1 0.822107974484597 0.589861221837134 0.541105839851721 0.676081490237278 0.748012120641301 0.762282218393169 1 1
chr21 ADAMTS5 0.819682510618084 0.785013723795023 0.787828810361132 0.786841488600324 0.742665312624441 0.843148820085991 0.934106288574974 0.659508283279317
chr21 LTN1 1 1 1 1 1 1 1 1
chr21 RWDD2B 0.249125782465305 0.151342189927835 0.154482993125593 0.164541610945779 0.183406401782326 0.259041796081829 0.407674548796565 0.865386433454269
chr21 USP16 0.917771574136963 0.746349472125734 0.781226050211044 0.806301830231851 0.820809833421076 0.936984257658324 1 0.960702222529106
chr21 CCT8 0.230680847491951 0.179833358611533 0.178217513619546 0.173626518109008 0.166765085777428 0.150585309570136 0.140166036709027 0.145021673102453
chr21 BACH1 0.435187640785667 0.388634812673988 0.372209469839756 0.3735665531971 0.360860165272423 0.320149649490528 0.278808541305279 0.256005842592626
chr21 GRIK1 0.578282434050355 0.376970217465208 0.385819791085019 0.394362703210109 0.408154390620164 0.437253668104311 0.454264952990426 0.463251084718021
chr21 CLDN8 0.578594915188397 0.40262977332476 0.408526533215257 0.425678057797545 0.452110513587255 0.522550406262546 0.620127961701664 0.763546002687949
chr21 KRTAP24-1 0.726047470436465 0.91927785974607 0.918689237484193 0.916708615021177 0.913326583729595 0.900232030179123 0.778796760875691 0.540744427829565
chr21 KRTAP25-1 0.644542874803618 0.447129274883983 0.453754847036434 0.473145047500815 0.502815942477238 0.576479754624834 0.692839585084529 0.973496117401271
chr21 KRTAP26-1 1 1 1 1 1 1 1 0.808884398015048
chr21 KRTAP27-1 0.3477640856216 0.422953187009329 0.419523357781161 0.409377403403797 0.392971249331185 0.345182993412103 0.287278671822637 0.22818673967617
chr21 KRTAP13-2 0.389405167057451 0.777292104709139 0.763948481662816 0.724162568743992 0.659933008148407 0.480535334198385 0.323192902838997 0.237248666253078
chr21 KRTAP13-1 0.767781589839573 0.567902473223774 0.577019702320839 0.600513022617964 0.627293704274101 0.672092711148601 0.704486185958862 0.688737303614095
chr21 KRTAP13-4 1 0.770888406364642 0.776179693249707 0.790907423370754 0.812791504571292 0.89333292797432 1 1
chr21 KRTAP15-1 0.250138414480419 0.511726709830668 0.504503053364752 0.483144412686094 0.448610574994151 0.349699204736511 0.245126140121016 0.166671287117202
chr21 KRTAP19-5 0.807711165030861 0.694796789269243 0.697040902966398 0.703044662551432 0.710821472356336 0.721420413063113 0.714735933676831 0.685069101729503
chr21 KRTAP19-7 0.532206897721179 0.366774833143157 0.371606752442712 0.386000116558435 0.409174033055589 0.473638896895165 0.569184084227731 0.767638081258694
chr21 KRTAP6-3 0.0543905994583088 0.0306920905382164 0.0320185825234125 0.03668262963261 0.0470677917699569 0.102583505442836 0.232676388720023 0.623532311741797
chr21 KRTAP21-2 0.374957666124547 0.384113289558516 0.38186042576819 0.374900501599049 0.362602564720906 0.320482225385355 0.271442225701444 0.240560899466852
chr21 KRTAP11-1 0.802563912004803 0.916104769544281 0.917248962403058 0.920350445926359 0.925529773999081 0.958673230774788 0.948343155182256 0.617768339552747
chr21 KRTAP19-8 0.132876599056085 0.143563691897844 0.142108294395021 0.138028365518635 0.132096978621235 0.118742200814467 0.108180520749444 0.10149702262329
chr21 TIAM1 0.991583488979624 0.97335653616029 0.989870406165805 0.995213486412454 0.999999953711241 1 1 1
chr21 SCAF4 0.114340735401874 0.745986932476211 0.690667058697356 0.608506522781169 0.458042309833401 0.199366853804656 0.105708690821096 0.0725004278726523
chr21 HUNK 0.110127586436239 0.12293488931964 0.125672395232142 0.122488752518106 0.0788556503100796 0.0627545124136953 0.0629698072939604 0.0704904800050356
chr21 MRAP 0.125333396195917 0.0776238399193883 0.0772484725569411 0.0767202305432209 0.0774302634650271 0.0859682934834924 0.102055572626082 0.125815966014152
chr21 URB1 0.999999991821481 1 1 1 1 1 1 1
chr21 EVA1C 0.718704602355386 0.507827246368407 0.513176244028621 0.527642647028856 0.54537504893958 0.565922346293502 0.572478884364816 0.564324270040888
chr21 C21orf59-TCP10L 0.253094899936496 0.28670418480483 0.283070770796791 0.275668080044201 0.255321692405425 0.208748927755404 0.169713483080906 0.152296807163787
chr21 TCP10L 0.717285633507684 0.806468461777773 0.806367589865215 0.804718110471875 0.797863900648917 0.749257699392533 0.652890158423249 0.545624110622929
chr21 C21orf59 0.231047644381437 0.141619270674485 0.145086087550333 0.156218085838702 0.17704531579586 0.256810583674146 0.398421521814113 0.740891185923569
chr21 SYNJ1 0.441779581178167 0.479977181985736 0.542046562288958 0.529005741261566 0.500858915079708 0.480617484606022 1 0.289044900563462
chr21 PAXBP1 0.77803761609031 1 1 1 1 1 0.837371175859401 0.555440052909618
chr21 OLIG2 0.55077338481789 0.45960772553242 0.460328750780761 0.461840009207512 0.462221547105101 0.450577998638788 0.425132539977316 0.401634327821471
chr21 IFNAR2 0.109008455171986 0.327774789273993 0.310330113134853 0.263401267850901 0.202281575216509 0.108363849286351 0.0738300443978409 0.0622799009222636
chr21 IFNAR1 0.0463006594920778 0.20840151721982 0.200835898543317 0.180147237298176 0.151421018514649 0.0927621317279126 0.0531902693267927 0.0309201390912639
chr21 IFNGR2 0.623717404383351 0.430550535748979 0.436279367748549 0.452955400115159 0.47858556096544 0.543813582379791 0.61604192479055 0.68371453188795
chr21 GART 0.0298143646902433 0.640074457433549 0.505817719476202 0.353778287842274 0.185384292155578 0.0452708788167262 0.0229397022285307 0.0163533732680182
chr21 SON 0.987107797228812 0.995628602712523 0.990557757016502 0.998791263568414 0.999856077220556 1 1 1
chr21 DONSON 0.33103643079911 0.509498164298909 0.512682676898038 0.490247846173578 0.451186400187981 0.335662885678659 0.241620028619823 0.197581006301876
chr21 ITSN1 0.77035934454706 0.552474323459702 0.531616761367804 0.584521463025349 0.597958249729539 0.738717667089779 1 0.908837697608906
chr21 ATP5O 0.0927592488972403 0.0690558599613881 0.0684591202463537 0.0668940740546129 0.0649456465880658 0.0625936925597187 0.0647188649894312 0.0734960470977041
chr21 SLC5A3 0.550187371678892 0.429550413225348 0.433918143368604 0.436307845076463 0.438076530042523 0.4343698093886 0.416558847149092 0.397259143092165
chr21 RCAN1 0.914936039089055 0.737674164627251 0.724711430413545 0.763269021210428 0.798553469225019 0.876112263507935 1 0.816202690108248
chr21 CLIC6 0.777723048142564 0.581198360575763 0.623023029153917 0.684811233587444 0.664825226283165 0.637848259583739 0.766652061592339 0.544573954544671
chr21 RUNX1 0.753069745610824 0.579233694077527 0.582201861093708 0.590542152998166 0.60247547159029 0.626052914901779 0.635813939378259 0.599893871209556
chr21 SETD4 0.868331088930876 0.698946191385239 0.702701729650798 0.713274874030191 0.728687946557542 0.766726304185835 0.810696489300066 0.699753966458643
chr21 CBR1 0.520181563608457 0.349025151110636 0.354359630037588 0.370573960824511 0.397617431603284 0.476216224585657 0.591248572494441 0.838220676039496
chr21 CBR3 0.276702411386347 0.184760265325905 0.184123270873384 0.182354310592759 0.179800613762793 0.174161078363764 0.17343087409029 0.188924961194026
chr21 DOPEY2 1 1 1 1 1 1 1 1
chr21 MORC3 0.838353622587273 0.648392850790246 0.660464231234959 0.674415819855156 0.698882987529614 0.775476695771201 0.964278616191844 0.949606706534489
chr21 CHAF1B 1 0.979502809088448 0.983605091967609 0.993615126169578 1 1 1 0.821468482267301
chr21 CLDN14 0.845602650751903 0.757601954978867 0.761604768131514 0.770387511302736 0.78481987442741 0.821159624945019 0.841143711515699 0.666003988174982
chr21 SIM2 0.876605666723784 0.721393338406723 0.766039216032263 0.726113916302077 0.775468077970286 0.918081812277207 1 1
chr21 HLCS 0.569380103336798 0.376829808781917 0.382610753547167 0.410653753184743 0.456288643734258 0.559946156009748 0.694229683545583 0.863779173458904
chr21 RIPPLY3 0.0586830848273494 0.07669320649573 0.0745611991456578 0.0686911749632051 0.0604938150621289 0.0443531929419644 0.0359226176054826 0.0354272762260173
chr21 PIGP 0.233142313490741 0.141632897323817 0.142213253061326 0.144202206871844 0.148112077323972 0.161966709473284 0.185630137474317 0.235264923835301
chr21 TTC3 0.493369125224899 0.996372313985008 0.998366308706155 0.982571584158117 0.973472847074962 0.847115665903607 1 0.316925664106576
